id	device	data	time_sent	time_saved
7272	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.76670265, ""pressure"": 99623.48438, ""humidity"": 26.53310966, ""iaq"": 89.06164551}"	2025-03-06 22:39:59	2025-03-06 22:39:59
7273	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 26.04334641, ""pressure"": 99621.27344, ""humidity"": 40.110569, ""iaq"": 123.242012}"	2025-03-06 22:40:02	2025-03-06 22:40:02
7274	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 22:42:58	2025-03-06 22:42:59
7275	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.49025917, ""pressure"": 99626.0625, ""humidity"": 26.91051292, ""iaq"": 87.15014648}"	2025-03-06 22:44:59	2025-03-06 22:45:00
7276	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 26.02843666, ""pressure"": 99623.10156, ""humidity"": 40.98676682, ""iaq"": 116.9910889}"	2025-03-06 22:45:03	2025-03-06 22:45:03
7277	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 22:47:58	2025-03-06 22:47:59
7278	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.33261681, ""pressure"": 99625.1875, ""humidity"": 27.35294724, ""iaq"": 88.95184326}"	2025-03-06 22:50:00	2025-03-06 22:50:00
7279	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.96568108, ""pressure"": 99622.55469, ""humidity"": 41.0706749, ""iaq"": 115.1190491}"	2025-03-06 22:50:03	2025-03-06 22:50:03
7280	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 22:52:58	2025-03-06 22:52:59
7281	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.34527969, ""pressure"": 99623.78906, ""humidity"": 27.52076149, ""iaq"": 94.44911194}"	2025-03-06 22:55:00	2025-03-06 22:55:00
7282	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.92554474, ""pressure"": 99620.82031, ""humidity"": 41.01233673, ""iaq"": 112.536972}"	2025-03-06 22:55:03	2025-03-06 22:55:03
7283	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 22:57:59	2025-03-06 22:57:59
7284	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.28441715, ""pressure"": 99630.24219, ""humidity"": 27.51932716, ""iaq"": 92.60246277}"	2025-03-06 23:00:01	2025-03-06 23:00:01
7285	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.72249413, ""pressure"": 99626.09375, ""humidity"": 41.59293365, ""iaq"": 109.973526}"	2025-03-06 23:00:04	2025-03-06 23:00:04
7286	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:02:59	2025-03-06 23:02:59
7287	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.101614, ""pressure"": 99628.78906, ""humidity"": 27.54222107, ""iaq"": 85.79177856}"	2025-03-06 23:05:01	2025-03-06 23:05:01
7288	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.69244766, ""pressure"": 99625.9375, ""humidity"": 41.75528336, ""iaq"": 110.0858002}"	2025-03-06 23:05:04	2025-03-06 23:05:04
7289	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:07:59	2025-03-06 23:07:59
7290	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 14.03078938, ""pressure"": 99629.01563, ""humidity"": 27.48909378, ""iaq"": 81.16387177}"	2025-03-06 23:10:01	2025-03-06 23:10:02
7291	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.79016685, ""pressure"": 99625.99219, ""humidity"": 42.40978241, ""iaq"": 108.2913818}"	2025-03-06 23:10:05	2025-03-06 23:10:05
7292	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:12:59	2025-03-06 23:12:59
7293	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.87067509, ""pressure"": 99621.32031, ""humidity"": 27.79656029, ""iaq"": 78.6254425}"	2025-03-06 23:15:02	2025-03-06 23:15:02
7294	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.79016685, ""pressure"": 99616.86719, ""humidity"": 42.44347382, ""iaq"": 110.1509171}"	2025-03-06 23:15:05	2025-03-06 23:15:05
7295	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:17:59	2025-03-06 23:17:59
7296	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.68022442, ""pressure"": 99617.76563, ""humidity"": 28.06170845, ""iaq"": 78.20302582}"	2025-03-06 23:20:02	2025-03-06 23:20:02
7297	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.76263046, ""pressure"": 99615.625, ""humidity"": 42.51965332, ""iaq"": 112.4911118}"	2025-03-06 23:20:05	2025-03-06 23:20:05
7298	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:22:59	2025-03-06 23:22:59
7299	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.66502476, ""pressure"": 99615.04688, ""humidity"": 28.11767387, ""iaq"": 79.6171875}"	2025-03-06 23:25:03	2025-03-06 23:25:03
7300	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.81796265, ""pressure"": 99612.98438, ""humidity"": 42.43702316, ""iaq"": 114.2017288}"	2025-03-06 23:25:06	2025-03-06 23:25:06
7301	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:27:59	2025-03-06 23:28:00
7302	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.58661747, ""pressure"": 99611.82031, ""humidity"": 28.07101631, ""iaq"": 77.83081055}"	2025-03-06 23:30:03	2025-03-06 23:30:03
7303	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.74533844, ""pressure"": 99609.94531, ""humidity"": 42.26847839, ""iaq"": 115.537262}"	2025-03-06 23:30:06	2025-03-06 23:30:06
7304	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:32:59	2025-03-06 23:32:59
7305	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.50259399, ""pressure"": 99611.08594, ""humidity"": 28.54646111, ""iaq"": 77.09996796}"	2025-03-06 23:35:04	2025-03-06 23:35:04
7306	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.68743515, ""pressure"": 99605.98438, ""humidity"": 42.20765686, ""iaq"": 115.5576706}"	2025-03-06 23:35:07	2025-03-06 23:35:07
7307	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:37:59	2025-03-06 23:38:00
7308	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.33781433, ""pressure"": 99610.21875, ""humidity"": 29.19169044, ""iaq"": 79.81546021}"	2025-03-06 23:40:04	2025-03-06 23:40:04
7309	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.65745735, ""pressure"": 99604.17969, ""humidity"": 41.97701263, ""iaq"": 115.6492462}"	2025-03-06 23:40:07	2025-03-06 23:40:07
7310	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:42:59	2025-03-06 23:43:00
7311	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 13.18798161, ""pressure"": 99609.1875, ""humidity"": 29.88977051, ""iaq"": 80.43981934}"	2025-03-06 23:45:04	2025-03-06 23:45:04
7312	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.65986824, ""pressure"": 99604.01563, ""humidity"": 41.78882217, ""iaq"": 115.89077}"	2025-03-06 23:45:07	2025-03-06 23:45:07
7313	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:48:00	2025-03-06 23:48:00
7314	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.95190334, ""pressure"": 99607.14844, ""humidity"": 30.2736702, ""iaq"": 81.45702362}"	2025-03-06 23:50:05	2025-03-06 23:50:05
7315	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.69013405, ""pressure"": 99600.72656, ""humidity"": 42.18619537, ""iaq"": 117.0325012}"	2025-03-06 23:50:08	2025-03-06 23:50:08
7316	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:53:00	2025-03-06 23:53:00
7317	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.88834667, ""pressure"": 99605.9375, ""humidity"": 30.18294907, ""iaq"": 80.30857086}"	2025-03-06 23:55:05	2025-03-06 23:55:05
7318	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.65986824, ""pressure"": 99600.375, ""humidity"": 41.97584534, ""iaq"": 117.56884}"	2025-03-06 23:55:08	2025-03-06 23:55:08
7319	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-06 23:58:00	2025-03-06 23:58:00
7320	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.85801125, ""pressure"": 99606.21094, ""humidity"": 30.042696, ""iaq"": 77.81420898}"	2025-03-07 00:00:06	2025-03-07 00:00:06
7321	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.63480377, ""pressure"": 99601.35156, ""humidity"": 42.25078201, ""iaq"": 118.5131226}"	2025-03-07 00:00:08	2025-03-07 00:00:09
7322	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:03:00	2025-03-07 00:03:00
7323	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.68780804, ""pressure"": 99604.45313, ""humidity"": 30.25418472, ""iaq"": 74.09552002}"	2025-03-07 00:05:06	2025-03-07 00:05:06
7324	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.58978271, ""pressure"": 99598.99219, ""humidity"": 42.19501114, ""iaq"": 118.9429932}"	2025-03-07 00:05:09	2025-03-07 00:05:09
7325	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:08:00	2025-03-07 00:08:00
7326	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.50240517, ""pressure"": 99606.82031, ""humidity"": 31.65125847, ""iaq"": 78.79837036}"	2025-03-07 00:10:06	2025-03-07 00:10:06
7327	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.57966232, ""pressure"": 99601.97656, ""humidity"": 42.23435593, ""iaq"": 117.9321747}"	2025-03-07 00:10:09	2025-03-07 00:10:10
7328	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:13:00	2025-03-07 00:13:00
7329	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 12.192873, ""pressure"": 99610.80469, ""humidity"": 32.92829895, ""iaq"": 90.35778809}"	2025-03-07 00:15:07	2025-03-07 00:15:07
7330	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.55735588, ""pressure"": 99606.10156, ""humidity"": 42.31313705, ""iaq"": 118.4906845}"	2025-03-07 00:15:10	2025-03-07 00:15:10
7331	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:18:00	2025-03-07 00:18:01
7332	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.91621494, ""pressure"": 99608.57031, ""humidity"": 33.56611633, ""iaq"": 104.6954498}"	2025-03-07 00:20:07	2025-03-07 00:20:07
7333	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.47686768, ""pressure"": 99602.05469, ""humidity"": 41.94041443, ""iaq"": 119.8987045}"	2025-03-07 00:20:10	2025-03-07 00:20:10
7334	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:23:00	2025-03-07 00:23:01
7335	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.83739662, ""pressure"": 99607.78906, ""humidity"": 33.0834465, ""iaq"": 105.6687393}"	2025-03-07 00:25:08	2025-03-07 00:25:08
7336	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.46960068, ""pressure"": 99600.85938, ""humidity"": 41.97192383, ""iaq"": 119.5315323}"	2025-03-07 00:25:10	2025-03-07 00:25:11
7337	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:28:00	2025-03-07 00:28:01
7338	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.84494781, ""pressure"": 99610.07813, ""humidity"": 33.14267731, ""iaq"": 104.1062164}"	2025-03-07 00:30:08	2025-03-07 00:30:08
7339	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.48939896, ""pressure"": 99607.48438, ""humidity"": 42.4005127, ""iaq"": 116.2947159}"	2025-03-07 00:30:11	2025-03-07 00:30:11
7340	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:33:00	2025-03-07 00:33:01
7341	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.75864124, ""pressure"": 99607.19531, ""humidity"": 33.24641418, ""iaq"": 97.3805542}"	2025-03-07 00:35:08	2025-03-07 00:35:08
7342	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.43429184, ""pressure"": 99602.8125, ""humidity"": 42.60552979, ""iaq"": 117.7455368}"	2025-03-07 00:35:11	2025-03-07 00:35:11
7343	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:38:01	2025-03-07 00:38:01
7344	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.55807304, ""pressure"": 99614.44531, ""humidity"": 33.8567009, ""iaq"": 98.83202362}"	2025-03-07 00:40:09	2025-03-07 00:40:09
7345	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.42927933, ""pressure"": 99608.78125, ""humidity"": 42.45817566, ""iaq"": 116.254158}"	2025-03-07 00:40:12	2025-03-07 00:40:12
7346	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:43:01	2025-03-07 00:43:01
7347	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.38304806, ""pressure"": 99618.57031, ""humidity"": 34.36086655, ""iaq"": 103.3707275}"	2025-03-07 00:45:09	2025-03-07 00:45:09
7348	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.43701744, ""pressure"": 99611.96875, ""humidity"": 42.7701149, ""iaq"": 116.981163}"	2025-03-07 00:45:12	2025-03-07 00:45:12
7349	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:48:01	2025-03-07 00:48:01
7350	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.25362015, ""pressure"": 99622.65625, ""humidity"": 34.71642685, ""iaq"": 104.2462769}"	2025-03-07 00:50:10	2025-03-07 00:50:10
7351	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.39196777, ""pressure"": 99613.99219, ""humidity"": 42.46712875, ""iaq"": 117.7215424}"	2025-03-07 00:50:12	2025-03-07 00:50:13
7352	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:53:01	2025-03-07 00:53:01
7353	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.22049427, ""pressure"": 99623.80469, ""humidity"": 34.30460739, ""iaq"": 103.2904968}"	2025-03-07 00:55:10	2025-03-07 00:55:10
7354	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.3715992, ""pressure"": 99614.47656, ""humidity"": 42.4548645, ""iaq"": 117.4243164}"	2025-03-07 00:55:13	2025-03-07 00:55:13
7355	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 00:58:01	2025-03-07 00:58:01
7356	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.18013287, ""pressure"": 99623.53906, ""humidity"": 33.82532501, ""iaq"": 101.0305328}"	2025-03-07 01:00:10	2025-03-07 01:00:11
7357	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.33152962, ""pressure"": 99614, ""humidity"": 42.34125137, ""iaq"": 118.3703766}"	2025-03-07 01:00:13	2025-03-07 01:00:13
7358	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:03:01	2025-03-07 01:03:01
7359	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.11648369, ""pressure"": 99626.92969, ""humidity"": 34.15539932, ""iaq"": 98.72633362}"	2025-03-07 01:05:11	2025-03-07 01:05:11
7360	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.31674385, ""pressure"": 99620.01563, ""humidity"": 42.14193726, ""iaq"": 118.4633026}"	2025-03-07 01:05:14	2025-03-07 01:05:14
7361	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:08:01	2025-03-07 01:08:02
7362	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 11.0505476, ""pressure"": 99630.07813, ""humidity"": 34.33581161, ""iaq"": 90.13438416}"	2025-03-07 01:10:11	2025-03-07 01:10:11
7363	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.30656052, ""pressure"": 99620.25781, ""humidity"": 42.07653809, ""iaq"": 117.2727356}"	2025-03-07 01:10:14	2025-03-07 01:10:14
7364	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:13:01	2025-03-07 01:13:02
7365	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.89313412, ""pressure"": 99636.8125, ""humidity"": 34.95827866, ""iaq"": 93.34313965}"	2025-03-07 01:15:12	2025-03-07 01:15:12
7366	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.29920006, ""pressure"": 99625.82813, ""humidity"": 41.98390961, ""iaq"": 117.3373032}"	2025-03-07 01:15:14	2025-03-07 01:15:15
7367	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:18:02	2025-03-07 01:18:02
7368	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.71785736, ""pressure"": 99642.03906, ""humidity"": 34.89990616, ""iaq"": 90.42709351}"	2025-03-07 01:20:12	2025-03-07 01:20:12
7369	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.2791481, ""pressure"": 99632.15625, ""humidity"": 41.88537216, ""iaq"": 116.7742233}"	2025-03-07 01:20:15	2025-03-07 01:20:15
7370	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:23:02	2025-03-07 01:23:02
7371	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.60870552, ""pressure"": 99639.46094, ""humidity"": 35.1975975, ""iaq"": 89.65376282}"	2025-03-07 01:25:13	2025-03-07 01:25:13
7372	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.25884247, ""pressure"": 99626.8125, ""humidity"": 41.84571838, ""iaq"": 115.6577911}"	2025-03-07 01:25:15	2025-03-07 01:25:15
7373	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:28:02	2025-03-07 01:28:02
7374	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.48936939, ""pressure"": 99630.52344, ""humidity"": 35.69613266, ""iaq"": 91.9941864}"	2025-03-07 01:30:13	2025-03-07 01:30:13
7375	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.21623421, ""pressure"": 99622.64844, ""humidity"": 41.84205627, ""iaq"": 115.9490814}"	2025-03-07 01:30:16	2025-03-07 01:30:16
7376	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:33:02	2025-03-07 01:33:02
7377	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.45906734, ""pressure"": 99625.44531, ""humidity"": 35.34680939, ""iaq"": 88.81300354}"	2025-03-07 01:35:13	2025-03-07 01:35:13
7378	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.17889214, ""pressure"": 99614.17969, ""humidity"": 41.79473495, ""iaq"": 113.7241211}"	2025-03-07 01:35:16	2025-03-07 01:35:16
7379	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:38:02	2025-03-07 01:38:02
7380	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.30159187, ""pressure"": 99629.10938, ""humidity"": 35.89483643, ""iaq"": 89.6390686}"	2025-03-07 01:40:14	2025-03-07 01:40:14
7381	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.13101768, ""pressure"": 99616.17188, ""humidity"": 41.8180809, ""iaq"": 113.2338409}"	2025-03-07 01:40:16	2025-03-07 01:40:17
7382	esp32/window	"{""test_name"": ""DummyConst5"", ""blinds_1"": 1, ""blinds_2"": 1, ""window"": 1}"	2025-03-07 01:43:02	2025-03-07 01:43:02
7383	esp8266/outside	"{""test_name"": ""DummyConst5"", ""temperature"": 10.13922977, ""pressure"": 99627.9375, ""humidity"": 36.73703766, ""iaq"": 91.35943604}"	2025-03-07 01:45:14	2025-03-07 01:45:14
7384	esp8266/inside	"{""test_name"": ""DummyConst5"", ""temperature"": 25.13352394, ""pressure"": 99619.64844, ""humidity"": 41.70828247, ""iaq"": 112.6447067}"	2025-03-07 01:45:17	2025-03-07 01:45:17
